row_id,image_id,positionName,categoryName,predictedPosition
3922,382088,middleCenter,horse,middleCenter
3923,462904,middleCenter,horse,middleCenter
3924,269932,topRight,horse,topRight
3925,140286,bottomLeft,horse,middleLeft
3926,488251,middleCenter,horse,middleCenter
3927,140270,middleCenter,horse,middleCenter
3928,88265,middleCenter,horse,middleCenter
3929,304291,middleCenter,horse,middleCenter
3930,191288,middleCenter,horse,middleCenter
3931,275392,middleCenter,horse,middleCenter
3932,372307,bottomCenter,horse,bottomCenter
3933,377486,middleCenter,cow,middleCenter
3934,424642,middleRight,bottle,bottomLeft
3935,100238,bottomLeft,bottle,bottomRight
3936,191580,topLeft,bottle,topLeft
3937,496954,topRight,bottle,topCenter
3938,387098,middleCenter,bottle,middleLeft
3939,25057,topCenter,bottle,bottomRight
3940,564280,middleCenter,couch,middleCenter
3941,269932,middleCenter,chair,middleCenter
3942,441442,middleLeft,chair,middleLeft
3943,303653,middleRight,chair,middleRight
3944,50380,bottomLeft,chair,middleLeft
3945,474854,middleLeft,chair,bottomCenter
3946,166426,topCenter,chair,topRight
3947,437205,middleCenter,couch,middleCenter
3948,367195,topRight,couch,middleCenter
3949,22892,bottomRight,dining table,middleLeft
3950,166426,middleCenter,dining table,middleCenter
3951,474854,bottomCenter,dining table,bottomCenter
3952,378515,topRight,bicycle,topLeft
3953,439854,bottomCenter,bicycle,bottomLeft
3954,227898,middleRight,car,middleRight
3955,506656,middleCenter,car,middleRight
3956,491683,topCenter,train,topCenter
3957,476215,middleCenter,person,middleCenter
3958,54931,middleRight,person,middleCenter
3959,275392,middleCenter,person,middleCenter
3960,506656,middleLeft,person,middleLeft
3961,317433,middleLeft,person,middleLeft
3962,64868,middleLeft,person,middleLeft
3963,553990,topCenter,person,topCenter
3964,23126,middleCenter,person,middleCenter
3965,576052,middleRight,person,middleRight
3966,40036,topCenter,person,topCenter
3967,367818,middleLeft,person,middleLeft
3968,45070,middleCenter,person,middleCenter
3969,140270,middleCenter,person,middleCenter
3970,574297,middleCenter,person,middleCenter
3971,357459,middleLeft,person,middleLeft
3972,265816,bottomCenter,person,middleRight
3973,474854,middleCenter,person,middleCenter
3974,560880,middleCenter,person,middleLeft
3975,191288,topCenter,person,topCenter
3976,308545,middleCenter,person,middleCenter
3977,353051,middleLeft,person,middleLeft
3978,242678,middleCenter,person,middleCenter
3979,213547,bottomCenter,horse,bottomCenter
3980,562561,middleCenter,umbrella,middleLeft
3981,509131,middleLeft,potted plant,middleLeft
3982,293794,middleRight,tie,middleRight
3983,153797,topLeft,sports ball,middleLeft
3984,192670,middleRight,sports ball,bottomCenter
3985,345466,topLeft,sports ball,middleLeft
3986,430961,topLeft,sports ball,bottomCenter
3987,239773,middleLeft,sports ball,middleCenter
3988,282037,topLeft,sports ball,topLeft
3989,464089,bottomRight,sports ball,bottomRight
3990,407298,bottomCenter,sports ball,bottomRight
3991,554328,middleCenter,sports ball,topCenter
3992,559547,middleRight,sports ball,middleCenter
3993,119445,topCenter,sports ball,middleCenter
3994,451879,topCenter,sports ball,topCenter
3995,43816,middleLeft,sports ball,middleRight
3996,516038,middleCenter,sports ball,topCenter
3997,56288,middleCenter,sandwich,middleCenter
3998,572900,middleLeft,sandwich,middleLeft
3999,553788,bottomCenter,bed,bottomCenter
4000,72813,middleCenter,bed,middleCenter
4001,134112,middleCenter,bed,middleCenter
4002,226592,middleCenter,bed,middleCenter
4003,61584,middleLeft,dining table,middleLeft
4004,216277,topRight,cell phone,middleRight
4005,59598,middleLeft,cell phone,middleLeft
4006,388903,middleCenter,cell phone,middleCenter
4007,421455,bottomLeft,cell phone,middleLeft
4008,213547,middleLeft,refrigerator,middleLeft
4009,407825,middleCenter,clock,middleCenter
4010,578922,middleRight,toothbrush,middleRight
4011,391290,topLeft,car,topLeft
4012,69356,middleRight,car,topCenter
4013,400794,topLeft,bottle,topLeft
4014,376307,middleLeft,chair,middleLeft
4015,163951,bottomCenter,chair,bottomCenter
4016,425361,middleLeft,chair,bottomRight
4017,17182,middleCenter,chair,bottomRight
4018,112378,middleLeft,chair,bottomRight
4019,447522,middleCenter,dining table,middleCenter
4020,434459,bottomCenter,dining table,middleCenter
4021,104669,middleCenter,dining table,middleCenter
4022,493799,middleCenter,dining table,middleCenter
4023,516871,middleCenter,dining table,middleCenter
4024,405249,bottomCenter,dining table,middleCenter
4025,506279,middleCenter,dining table,middleCenter
4026,62554,middleCenter,dining table,middleCenter
4027,549167,middleCenter,dining table,middleCenter
4028,381971,bottomRight,fire hydrant,bottomRight
4029,527695,middleCenter,dining table,middleCenter
4030,357742,bottomCenter,person,bottomCenter
4031,437205,middleCenter,person,middleCenter
4032,325991,middleCenter,person,middleCenter
4033,190853,bottomCenter,person,bottomCenter
4034,266409,middleCenter,person,middleCenter
4035,199055,middleCenter,person,middleCenter
4036,336265,middleCenter,person,middleCenter
4037,38118,middleLeft,person,middleLeft
4038,136334,bottomCenter,person,bottomCenter
4039,366711,middleLeft,person,topCenter
4040,52591,middleCenter,person,middleCenter
4041,227482,middleCenter,person,middleCenter
4042,434548,middleCenter,person,middleCenter
4043,553788,middleLeft,person,middleCenter
4044,362520,middleCenter,person,middleCenter
4045,535306,topCenter,person,topCenter
4046,347265,middleCenter,person,middleCenter
4047,378454,middleCenter,person,middleCenter
4048,213171,middleCenter,person,middleCenter
4049,128654,middleCenter,person,middleCenter
4050,312720,middleCenter,person,middleCenter
4051,556158,middleCenter,person,middleCenter
4052,364102,middleCenter,person,middleCenter
4053,404249,middleCenter,person,middleCenter
4054,259097,middleCenter,person,bottomCenter
4055,118921,middleCenter,person,middleCenter
4056,261982,topCenter,person,topCenter
4057,527029,middleLeft,person,middleLeft
4058,493442,middleCenter,person,middleCenter
4059,130579,middleCenter,person,middleRight
4060,257478,middleRight,person,middleCenter
4061,30504,middleCenter,person,middleCenter
4062,443844,middleRight,person,middleRight
4063,469828,middleLeft,person,middleLeft
4064,785,middleCenter,person,middleCenter
4065,552842,middleCenter,person,middleCenter
4066,138115,middleCenter,person,middleCenter
4067,64462,middleCenter,person,middleCenter
4068,169356,topCenter,person,topCenter
4069,292415,middleCenter,person,middleCenter
4070,34452,middleCenter,person,middleCenter
4071,162415,middleCenter,person,middleCenter
4072,61747,middleCenter,person,middleCenter
4073,51712,middleCenter,person,middleLeft
4074,421455,middleLeft,person,middleLeft
4075,227491,middleCenter,person,middleCenter
4076,102805,middleLeft,person,middleLeft
4077,216516,middleCenter,person,middleCenter
4078,425361,middleCenter,person,middleLeft
4079,407002,middleCenter,person,middleCenter
4080,128112,middleCenter,person,middleCenter
4081,223955,middleCenter,person,middleCenter
4082,308165,middleCenter,person,middleCenter
4083,401244,middleCenter,person,middleCenter
4084,10764,middleCenter,person,middleCenter
4085,451043,middleLeft,person,middleLeft
4086,74860,middleLeft,person,middleLeft
4087,352760,middleCenter,person,middleCenter
4088,5529,middleCenter,person,middleCenter
4089,280779,middleCenter,person,middleCenter
4090,439522,middleCenter,person,middleCenter
4091,186042,middleLeft,person,middleLeft
4092,400794,middleCenter,person,middleCenter
4093,329827,middleCenter,person,middleCenter
4094,108495,middleCenter,person,middleCenter
4095,19221,bottomCenter,person,bottomCenter
4096,184978,middleCenter,person,middleCenter
4097,328337,middleCenter,person,middleCenter
4098,13201,middleCenter,person,middleCenter
4099,13774,bottomCenter,person,middleCenter
4100,481413,middleCenter,person,middleCenter
4101,407298,middleLeft,person,middleCenter
4102,374369,middleCenter,person,middleCenter
4103,173830,middleCenter,person,middleCenter
4104,220764,middleLeft,person,middleLeft
4105,54628,topRight,person,topCenter
4106,16228,middleRight,bench,middleLeft
4107,437239,bottomCenter,bench,bottomRight
4108,443844,bottomRight,bench,bottomRight
4109,227491,bottomCenter,bench,bottomCenter
4110,163290,bottomLeft,zebra,bottomLeft
4111,125211,middleCenter,zebra,bottomCenter
4112,291861,middleCenter,zebra,middleCenter
4113,172977,middleCenter,zebra,middleCenter
4114,491613,topLeft,zebra,topLeft
4115,426297,middleCenter,zebra,middleCenter
4116,176634,middleCenter,zebra,middleCenter
4117,236730,middleCenter,zebra,middleCenter
4118,350488,middleCenter,zebra,middleCenter
4119,449406,middleCenter,zebra,middleCenter
4120,445439,middleCenter,zebra,middleCenter
4121,317024,middleCenter,zebra,middleCenter
4122,377497,middleCenter,zebra,middleCenter
4123,270244,middleCenter,zebra,middleCenter
4124,552902,middleCenter,zebra,middleCenter
4125,562443,middleCenter,zebra,middleCenter
4126,268729,middleCenter,giraffe,middleCenter
4127,128654,bottomCenter,frisbee,bottomCenter
4128,52891,bottomLeft,frisbee,bottomCenter
4129,223955,topCenter,frisbee,middleCenter
4130,221693,bottomRight,frisbee,bottomRight
4131,319184,middleRight,frisbee,middleRight
4132,352582,bottomCenter,frisbee,bottomCenter
4133,521819,middleCenter,frisbee,middleCenter
4134,102805,bottomCenter,frisbee,bottomCenter
4135,25057,middleCenter,frisbee,middleCenter
4136,227482,bottomLeft,frisbee,bottomLeft
4137,259097,middleCenter,frisbee,middleCenter
4138,13774,middleCenter,frisbee,middleCenter
4139,82986,topRight,frisbee,topCenter
4140,205324,middleCenter,frisbee,middleCenter
4141,572900,middleCenter,frisbee,middleRight
4142,482800,bottomRight,frisbee,topCenter
4143,269316,topLeft,frisbee,topCenter
4144,423104,middleCenter,frisbee,middleCenter
4145,127263,topRight,frisbee,topRight
4146,325991,bottomRight,frisbee,middleCenter
4147,255664,topRight,frisbee,topRight
4148,428218,middleCenter,frisbee,middleCenter
4149,357459,topLeft,frisbee,topLeft
4150,468632,topCenter,frisbee,topCenter
4151,568213,middleLeft,frisbee,topLeft
4152,378454,middleCenter,frisbee,middleCenter
4153,291619,topCenter,frisbee,topRight
4154,364102,middleLeft,frisbee,middleLeft
4155,547502,middleRight,frisbee,middleCenter
4156,239857,middleCenter,frisbee,middleCenter
4157,533493,topCenter,frisbee,topCenter
4158,442836,middleRight,frisbee,middleLeft
4159,504589,middleCenter,frisbee,topCenter
4160,342971,topCenter,frisbee,topCenter
4161,330396,middleRight,frisbee,middleRight
4162,90003,middleLeft,frisbee,middleCenter
4163,336265,middleCenter,frisbee,middleCenter
4164,163118,topCenter,frisbee,topCenter
4165,481413,middleCenter,frisbee,middleCenter
4166,9378,middleCenter,frisbee,middleCenter
4167,391290,middleRight,frisbee,middleRight
4168,401244,middleCenter,frisbee,middleCenter
4169,328337,topLeft,frisbee,topCenter
4170,30504,bottomCenter,skis,bottomCenter
4171,38118,bottomLeft,skis,bottomLeft
4172,407002,bottomCenter,skis,bottomCenter
4173,274708,middleLeft,skis,middleLeft
4174,216516,bottomCenter,skis,bottomCenter
4175,164885,middleCenter,skis,middleCenter
4176,326542,bottomCenter,skis,bottomCenter
4177,3255,bottomCenter,skis,bottomCenter
4178,424551,bottomCenter,skis,bottomCenter
4179,451144,bottomRight,skis,bottomLeft
4180,308793,topCenter,skis,middleLeft
4181,173830,bottomCenter,skis,bottomCenter
4182,196442,middleLeft,skis,middleCenter
4183,297698,middleRight,skis,middleCenter
4184,785,bottomCenter,skis,bottomCenter
4185,469828,middleLeft,skis,bottomCenter
4186,220764,middleLeft,skis,middleLeft
4187,80671,bottomCenter,skis,bottomRight
4188,266409,bottomCenter,skis,bottomCenter
4189,374369,bottomCenter,skis,bottomCenter
4190,64462,bottomCenter,skis,bottomCenter
4191,411530,bottomLeft,snowboard,middleCenter
4192,387916,bottomLeft,snowboard,bottomLeft
4193,341719,bottomRight,snowboard,middleRight
4194,184978,bottomCenter,snowboard,bottomCenter
4195,447465,middleLeft,snowboard,middleRight
4196,68387,topCenter,baseball bat,topCenter
4197,6471,topCenter,baseball bat,topRight
4198,485480,middleCenter,baseball bat,middleCenter
4199,193181,topCenter,baseball bat,topCenter
4200,72795,middleCenter,baseball bat,middleCenter
4201,377588,bottomCenter,baseball bat,bottomCenter
4202,188465,middleCenter,baseball bat,middleCenter
4203,43816,middleCenter,baseball bat,middleCenter
4204,501005,topLeft,baseball bat,topLeft
4205,18491,middleLeft,baseball bat,middleLeft
4206,129945,topCenter,baseball bat,topCenter
4207,153669,topRight,baseball bat,topRight
4208,398028,topCenter,baseball bat,middleLeft
4209,559547,bottomLeft,baseball bat,bottomCenter
4210,123213,topCenter,baseball bat,topCenter
4211,239773,topCenter,baseball bat,topCenter
4212,119445,middleLeft,baseball bat,middleCenter
4213,552842,middleCenter,baseball glove,middleRight
4214,257478,middleRight,baseball glove,middleRight
4215,162415,middleRight,baseball glove,middleRight
4216,123213,middleCenter,baseball glove,middleCenter
4217,130579,middleCenter,baseball glove,middleCenter
4218,84031,middleCenter,baseball glove,middleLeft
4219,434548,middleCenter,baseball glove,middleCenter
4220,119445,bottomRight,baseball glove,middleRight
4221,464089,bottomCenter,baseball glove,middleCenter
4222,129945,middleCenter,baseball glove,middleCenter
4223,197658,bottomCenter,baseball glove,middleLeft
4224,512776,topCenter,baseball glove,topCenter
4225,60886,middleLeft,baseball glove,topCenter
4226,407298,middleRight,baseball glove,middleRight
4227,109118,middleRight,baseball glove,middleRight
4228,43816,middleRight,baseball glove,middleRight
4229,72795,middleCenter,baseball glove,middleCenter
4230,500478,middleCenter,baseball glove,middleRight
4231,515982,topCenter,baseball glove,topCenter
4232,10764,middleRight,baseball glove,middleRight
4233,282037,bottomCenter,baseball glove,bottomRight
4234,569825,middleCenter,baseball glove,middleCenter
4235,213171,middleCenter,baseball glove,middleCenter
4236,153669,bottomRight,baseball glove,topRight
4237,153797,middleRight,baseball glove,middleCenter
4238,485480,middleCenter,baseball glove,middleLeft
4239,430961,middleRight,baseball glove,topCenter
4240,345466,middleCenter,baseball glove,middleLeft
4241,231508,middleCenter,baseball glove,middleCenter
4242,501005,middleCenter,baseball glove,bottomRight
4243,132931,middleLeft,baseball glove,middleLeft
4244,559160,bottomRight,skateboard,bottomRight
4245,199055,bottomCenter,skateboard,bottomCenter
4246,13201,bottomLeft,skateboard,bottomCenter
4247,581357,middleCenter,skateboard,middleCenter
4248,108495,bottomCenter,skateboard,bottomCenter
4249,308165,middleCenter,skateboard,middleCenter
4250,362520,middleCenter,skateboard,middleCenter
4251,304180,bottomCenter,skateboard,bottomCenter
4252,434204,middleCenter,skateboard,middleLeft
4253,292415,middleCenter,skateboard,middleCenter
4254,261982,middleCenter,skateboard,middleCenter
4255,439854,bottomLeft,skateboard,middleLeft
4256,568981,middleRight,skateboard,middleRight
4257,443844,middleRight,skateboard,middleRight
4258,455555,bottomCenter,skateboard,bottomLeft
4259,169356,middleCenter,skateboard,middleCenter
4260,243989,bottomCenter,skateboard,bottomCenter
4261,535306,middleCenter,skateboard,middleCenter
4262,300842,middleCenter,skateboard,middleCenter
4263,404249,bottomCenter,skateboard,bottomCenter
4264,425361,middleCenter,wine glass,middleCenter
4265,506279,middleCenter,wine glass,middleCenter
4266,110999,middleRight,cup,middleRight
4267,417285,middleCenter,cup,topCenter
4268,272566,middleCenter,cup,middleLeft
4269,210030,middleCenter,fork,middleRight
4270,425361,bottomRight,fork,bottomRight
4271,358427,bottomCenter,fork,middleCenter
4272,559707,topRight,fork,topCenter
4273,419312,bottomCenter,fork,bottomCenter
4274,493799,middleLeft,fork,middleLeft
4275,550471,topCenter,fork,topCenter
4276,177714,topRight,fork,middleRight
4277,157138,bottomCenter,fork,bottomRight
4278,250766,topCenter,fork,middleLeft
4279,174123,middleLeft,fork,middleLeft
4280,110999,bottomLeft,fork,bottomCenter
4281,335427,middleLeft,fork,bottomRight
4282,352900,topLeft,fork,topLeft
4283,327780,middleCenter,fork,middleCenter
4284,105014,bottomRight,fork,bottomCenter
4285,191580,topCenter,fork,topRight
4286,62554,topRight,fork,bottomRight
4287,496954,bottomLeft,fork,bottomLeft
4288,400794,bottomLeft,fork,bottomRight
4289,104669,middleRight,fork,bottomRight
4290,99053,topRight,fork,topRight
4291,417285,middleRight,fork,middleLeft
4292,425361,bottomCenter,knife,bottomRight
4293,110999,bottomCenter,knife,bottomCenter
4294,419312,middleRight,knife,middleLeft
4295,250766,topCenter,knife,topCenter
4296,352900,topLeft,knife,topLeft
4297,104669,bottomLeft,knife,bottomRight
4298,191580,middleRight,knife,middleRight
4299,521540,bottomLeft,spoon,middleRight
4300,236721,topCenter,spoon,bottomRight
4301,479448,topLeft,spoon,topRight
4302,335427,middleLeft,spoon,middleCenter
4303,417285,middleCenter,spoon,middleLeft
4304,127494,middleLeft,spoon,topCenter
4305,116362,topCenter,spoon,middleLeft
4306,141328,topRight,spoon,topRight
4307,139260,topLeft,spoon,bottomRight
4308,496954,middleRight,bowl,middleRight
4309,191761,middleCenter,bowl,middleCenter
4310,141328,middleCenter,bowl,middleCenter
4311,30785,middleRight,bowl,middleCenter
4312,425361,bottomRight,bowl,bottomLeft
4313,105014,middleCenter,bowl,middleCenter
4314,99053,middleCenter,bowl,middleCenter
4315,527695,middleCenter,bowl,middleCenter
4316,577539,middleCenter,bowl,middleCenter
4317,290081,bottomCenter,bowl,middleCenter
4318,499031,middleLeft,banana,topLeft
4319,59598,bottomCenter,banana,bottomCenter
4320,535253,middleRight,banana,middleRight
4321,236721,topRight,banana,topRight
4322,161820,middleCenter,banana,middleCenter
4323,188906,middleCenter,banana,topCenter
4324,312406,middleLeft,banana,middleLeft
4325,128658,middleRight,banana,topCenter
4326,279769,topCenter,banana,topCenter
4327,575500,topCenter,banana,middleCenter
4328,474854,middleCenter,banana,middleCenter
4329,2587,middleCenter,banana,middleCenter
4330,437205,middleLeft,banana,middleLeft
4331,158660,middleLeft,banana,middleLeft
4332,521540,middleCenter,banana,middleCenter
4333,163951,middleCenter,banana,middleCenter
4334,191761,middleRight,banana,middleRight
4335,113589,middleRight,banana,middleRight
4336,114871,middleCenter,banana,middleCenter
4337,459887,middleCenter,banana,middleCenter
4338,13004,middleCenter,banana,middleCenter
4339,190853,middleCenter,banana,middleCenter
4340,388903,bottomLeft,apple,bottomLeft
4341,216277,middleCenter,apple,middleCenter
4342,203095,bottomRight,apple,bottomRight
4343,189078,topRight,apple,middleLeft
4344,177714,topCenter,apple,topCenter
4345,6614,middleCenter,apple,topCenter
4346,79014,middleRight,orange,middleRight
4347,479596,bottomCenter,orange,middleLeft
4348,290081,middleCenter,orange,middleCenter
4349,347370,middleCenter,orange,middleCenter
4350,496954,middleRight,orange,middleRight
4351,45472,middleRight,orange,middleRight
4352,550471,middleCenter,orange,middleCenter
4353,50679,middleCenter,orange,middleLeft
4354,479448,bottomRight,orange,bottomRight
4355,386277,middleCenter,orange,middleCenter
4356,104669,middleRight,orange,middleRight
4357,138115,bottomCenter,orange,bottomCenter
4358,479155,topCenter,orange,topCenter
4359,463283,middleCenter,orange,middleCenter
4360,6614,middleCenter,orange,topCenter
4361,562197,topRight,broccoli,topRight
4362,410934,middleCenter,broccoli,middleCenter
4363,389381,middleCenter,broccoli,topCenter
4364,314182,middleRight,broccoli,middleRight
4365,19221,middleCenter,broccoli,middleCenter
4366,396274,bottomRight,broccoli,bottomCenter
4367,15278,middleCenter,broccoli,middleLeft
4368,62554,middleLeft,broccoli,middleLeft
4369,23781,middleLeft,broccoli,middleLeft
4370,194940,middleCenter,broccoli,middleLeft
4371,389381,middleLeft,carrot,topLeft
4372,174123,middleCenter,pizza,middleCenter
4373,92660,middleCenter,pizza,middleCenter
4374,579900,middleCenter,pizza,middleCenter
4375,425361,bottomRight,pizza,bottomCenter
4376,194746,middleCenter,pizza,middleCenter
4377,2587,middleCenter,donut,middleCenter
4378,157138,middleCenter,cake,middleCenter
4379,2157,middleLeft,cake,middleLeft
4380,210030,middleCenter,cake,middleCenter
4381,155179,middleCenter,cake,middleCenter
4382,13597,middleCenter,cake,middleCenter
4383,98633,middleCenter,cake,middleCenter
4384,327780,middleCenter,cake,middleCenter
4385,191580,middleCenter,dining table,middleCenter
4386,13004,middleCenter,dining table,middleCenter
4387,134112,middleCenter,laptop,middleCenter
4388,425361,middleRight,laptop,bottomRight
4389,387098,middleCenter,laptop,middleCenter
4390,553788,bottomRight,laptop,bottomCenter
4391,324715,middleCenter,laptop,bottomCenter
4392,21503,topRight,mouse,topRight
4393,59598,bottomRight,mouse,middleRight
4394,21503,topCenter,remote,topRight
4395,56288,middleRight,keyboard,middleRight
4396,236592,middleRight,oven,middleRight
4397,64868,middleCenter,oven,middleCenter
4398,262938,bottomCenter,book,middleRight
4399,348488,middleCenter,vase,middleCenter
4400,578922,bottomCenter,vase,bottomCenter
4401,167240,middleCenter,vase,bottomCenter
4402,324715,bottomRight,scissors,bottomRight
4403,568981,bottomLeft,backpack,middleLeft
4404,357742,bottomCenter,backpack,bottomCenter
4405,280779,middleCenter,backpack,middleCenter
4406,303566,topRight,backpack,topCenter
4407,30504,topRight,backpack,topRight
4408,470779,middleLeft,backpack,middleRight
4409,235784,middleCenter,backpack,middleCenter
4410,451144,middleRight,backpack,middleRight
4411,437239,bottomCenter,backpack,bottomCenter
4412,166747,middleLeft,handbag,middleLeft
4413,82986,topLeft,handbag,middleLeft
4414,417285,topLeft,person,topCenter
4415,421455,middleCenter,car,bottomRight
4416,488251,middleLeft,bus,middleRight
4417,130699,topCenter,truck,middleRight
4418,229948,topRight,truck,middleCenter
4419,305695,middleLeft,truck,middleLeft
4420,421455,bottomRight,truck,bottomRight
4421,454798,middleRight,truck,topRight
4422,102805,middleRight,boat,bottomRight
4423,381971,middleRight,stop sign,middleRight
4424,364636,topRight,bench,topLeft
4425,261116,bottomCenter,bench,bottomCenter
4426,559160,middleLeft,bench,bottomRight
4427,18491,middleLeft,bench,topLeft
4428,227898,middleLeft,bench,middleLeft
4429,381971,bottomLeft,backpack,middleLeft
4430,220764,middleLeft,backpack,middleLeft
4431,439854,bottomRight,backpack,bottomCenter
4432,345466,topLeft,backpack,topRight
4433,414170,middleCenter,backpack,middleCenter
4434,434204,topCenter,backpack,topLeft
4435,31093,topRight,backpack,topCenter
4436,391290,topLeft,umbrella,topLeft
4437,537506,middleCenter,handbag,middleCenter
4438,280891,topLeft,handbag,topCenter
4439,16228,middleCenter,tie,middleRight
4440,388903,bottomLeft,suitcase,bottomLeft
4441,130699,topCenter,frisbee,topCenter
4442,125405,middleCenter,frisbee,middleCenter
4443,377113,bottomCenter,skis,bottomCenter
4444,172935,middleCenter,skis,middleCenter
4445,576031,bottomCenter,skis,bottomCenter
4446,312720,bottomCenter,skis,middleCenter
4447,280779,bottomCenter,skis,bottomCenter
4448,447465,bottomCenter,skis,middleLeft
4449,74860,bottomLeft,snowboard,middleLeft
4450,470779,bottomCenter,snowboard,bottomCenter
4451,451043,bottomCenter,snowboard,middleLeft
4452,448263,middleLeft,sports ball,middleLeft
4453,574823,topRight,sports ball,middleLeft
4454,109118,middleCenter,sports ball,middleLeft
4455,427160,middleCenter,sports ball,middleRight
4456,231508,topLeft,sports ball,middleCenter
4457,84031,middleRight,sports ball,bottomCenter
4458,192670,middleCenter,baseball glove,middleRight
4459,559547,bottomCenter,baseball glove,middleRight
4460,451879,middleLeft,baseball glove,bottomCenter
4461,193181,bottomCenter,baseball glove,middleCenter
4462,439994,bottomCenter,baseball glove,bottomCenter
4463,6471,bottomCenter,baseball glove,middleLeft
4464,448263,middleLeft,baseball glove,bottomLeft
4465,345466,topRight,baseball bat,topRight
4466,192670,middleRight,baseball bat,middleRight
4467,280891,bottomRight,bottle,bottomRight
4468,192670,topRight,bottle,middleRight
4469,64868,topRight,bottle,topRight
4470,194940,topLeft,cup,topLeft
4471,527029,bottomCenter,cup,bottomRight
4472,551660,topLeft,cup,topLeft
4473,283412,bottomLeft,cup,bottomLeft
4474,45728,topLeft,fork,topCenter
4475,209142,topRight,knife,middleLeft
4476,45728,topRight,knife,topCenter
4477,110999,bottomLeft,spoon,bottomCenter
4478,447522,topLeft,spoon,middleLeft
4479,387098,middleRight,spoon,bottomCenter
4480,350388,middleCenter,bowl,middleCenter
4481,407825,topRight,bowl,topRight
4482,3501,middleCenter,bowl,middleCenter
4483,312406,middleRight,bowl,middleRight
4484,352900,middleCenter,bowl,topCenter
4485,123321,middleCenter,bowl,middleCenter
4486,139260,bottomCenter,bowl,bottomCenter
4487,406570,bottomCenter,apple,middleCenter
4488,17182,middleRight,apple,middleRight
4489,186929,middleCenter,orange,middleCenter
4490,434297,middleRight,broccoli,middleCenter
4491,203095,topCenter,broccoli,topCenter
4492,105014,topCenter,carrot,topRight
4493,153510,bottomCenter,carrot,topRight
4494,191580,bottomCenter,chair,bottomRight
4495,109118,bottomCenter,chair,middleCenter
4496,407825,topRight,potted plant,topRight
4497,239857,middleLeft,dining table,middleCenter
4498,457262,middleCenter,dining table,middleCenter
4499,2157,middleCenter,dining table,middleCenter
4500,174123,middleCenter,dining table,middleCenter
4501,13597,middleCenter,dining table,middleCenter
4502,521540,middleCenter,dining table,middleCenter
4503,261116,topCenter,dining table,middleCenter
4504,132116,middleCenter,dining table,middleCenter
4505,376307,bottomCenter,dining table,middleLeft
4506,56288,topRight,tv,topCenter
4507,425361,bottomRight,mouse,bottomRight
4508,59598,middleCenter,keyboard,middleCenter
4509,21503,topLeft,keyboard,topLeft
4510,203095,middleLeft,oven,middleLeft
4511,194746,middleCenter,oven,middleCenter
4512,213547,topCenter,clock,topRight
4513,197658,middleCenter,person,middleCenter
4514,80671,middleCenter,person,middleCenter
4515,235784,middleCenter,person,middleCenter
4516,153797,middleRight,person,middleRight
4517,253695,middleCenter,person,middleCenter
4518,244099,topLeft,person,middleCenter
4519,15956,middleCenter,person,middleCenter
4520,110999,middleCenter,person,middleLeft
4521,191614,middleCenter,person,middleCenter
4522,263966,bottomLeft,person,middleCenter
4523,367195,topLeft,person,middleLeft
4524,388903,middleRight,bicycle,bottomLeft
4525,16228,middleCenter,train,middleCenter
4526,192670,topLeft,truck,topCenter
4527,123213,topRight,bench,topRight
4528,166747,topCenter,bench,bottomCenter
4529,407825,topLeft,bird,topLeft
4530,263966,middleRight,sheep,middleRight
4531,23034,middleRight,backpack,middleRight
4532,308793,topCenter,backpack,topCenter
4533,369541,middleCenter,frisbee,middleCenter
4534,493442,bottomCenter,skis,bottomCenter
4535,434548,topLeft,sports ball,topCenter
4536,515982,topLeft,sports ball,topLeft
4537,84031,middleCenter,baseball bat,middleCenter
4538,253695,topRight,baseball glove,topRight
4539,91495,middleCenter,baseball glove,bottomLeft
4540,188465,middleCenter,baseball glove,middleCenter
4541,227491,bottomCenter,bottle,bottomCenter
4542,92660,topLeft,bottle,topLeft
4543,345466,topRight,cup,topRight
4544,376307,bottomRight,cup,bottomRight
4545,479448,topRight,cup,topRight
4546,209142,middleLeft,fork,middleRight
4547,231527,bottomCenter,knife,bottomCenter
4548,174123,topRight,knife,bottomLeft
4549,29640,middleRight,spoon,middleRight
4550,110999,bottomCenter,bowl,bottomRight
4551,209142,middleCenter,bowl,middleCenter
4552,551660,bottomCenter,bowl,middleCenter
4553,227491,middleLeft,sandwich,middleLeft
4554,434297,middleCenter,sandwich,middleCenter
4555,551660,middleRight,orange,topRight
4556,509131,bottomCenter,orange,bottomCenter
4557,296634,topLeft,broccoli,middleLeft
4558,250766,topRight,carrot,middleRight
4559,213547,middleCenter,cake,middleCenter
4560,22892,middleRight,chair,middleLeft
4561,424721,topLeft,chair,topLeft
4562,283412,middleRight,bed,middleCenter
4563,139260,middleCenter,dining table,bottomCenter
4564,279769,middleRight,dining table,middleRight
4565,231527,middleCenter,dining table,middleCenter
4566,419312,middleCenter,dining table,middleCenter
4567,114871,middleCenter,dining table,middleCenter
4568,116362,bottomCenter,dining table,middleCenter
4569,155179,bottomCenter,dining table,bottomCenter
4570,250766,middleCenter,dining table,middleCenter
4571,210030,middleCenter,dining table,middleCenter
4572,112378,bottomCenter,dining table,bottomCenter
4573,30785,middleCenter,dining table,middleCenter
4574,99053,middleCenter,dining table,middleCenter
4575,29640,bottomCenter,oven,middleCenter
